PSA_ID,Domain,English,Swahili,Gikuyu,Swahili Confidence,Gikuyu Confidence,English Validator,Gikuyu,Swahili Confidence,Gikuyu Confidence,Swahili Validator ,Gikuyu Validator,Metadata
,Education,Universities encouraged to develop and utilize Open Educational Resources (OER) for wider access to learning materials.,Vyuo vikuu vilihimizwa kuendeleza na kutumia rasilimali za elimu wazi (OER) kwa upatikanaji mpana wa vifaa vya kujifunza.,Maathi ma cukuru nĩ marĩkĩtie kũheana na kũhũthĩra indo cia gĩthomo iria ciĩhingĩirũo (OER) nĩguo andũ makorũo na ũhoti mũingĩ wa kwĩruta.,0.702839406,0.324023694,Misati,Maathi ma cukuru nĩ marĩkĩtie kũheana na kũhũthĩra indo cia gĩthomo iria ciĩhingĩirũo (OER) nĩguo andũ makorũo na ũhoti mũingĩ wa kwĩruta.,0.702839406,0.324023694,Cynthia,,
,Education,Universities urged to offer training on emerging technologies to prepare students for future job markets.,Vyuo vikuu viliombwa kutoa mafunzo juu ya teknolojia zinazoibuka ili kuwaandalia wanafunzi masoko ya ajira ya baadaye.,"O na kũrĩ ũguo, nĩ ũndũ wa kũhũthĩra njĩra ĩyo, nĩ kũbataranirie mũno kũruta andũ wĩra.",0.664821972,0.212938368,Misati,"O na kũrĩ ũguo, nĩ ũndũ wa kũhũthĩra njĩra ĩyo, nĩ kũbataranirie mũno kũruta andũ wĩra.",0.664821972,0.212938368,Cynthia,,
,Education,Update curriculum for emerging tech 2021.,Sasisha programu ya masomo kwa teknolojia ya kuibuka 2021.,Kũmenyeria mũtaratara wa gũthoma wa tekinoronjĩ ĩrĩa ĩrathiĩ na mbere mwaka wa 2021.,0.466577743,0.486929804,Misati,Kũmenyeria mũtaratara wa gũthoma wa tekinoronjĩ ĩrĩa ĩrathiĩ na mbere mwaka wa 2021.,0.466577743,0.486929804,Cynthia,,
,Education,Update exam policies 2021.,Sasisha sera za mitihani ya mwaka 2021.,Ũcokia mawatho ma gĩthomo kĩa 2021 na mbere.,0.740158524,0.360238155,Misati,Ũcokia mawatho ma gĩthomo kĩa 2021 na mbere.,0.740158524,0.360238155,Cynthia,,
,Education,Update health protocols 2021.,Sasisha itifaki za afya za mwaka 2021.,Ũcokia mawatho ma mũrimũ wa mwĩrĩ kũrĩ mwaka wa 2021.,0.65138056,0.289426752,Misati,Ũcokia mawatho ma mũrimũ wa mwĩrĩ kũrĩ mwaka wa 2021.,0.65138056,0.289426752,Cynthia,,
,Education,Update safety standards 2022.,Sasisha viwango vya usalama 2022.,Kũmenyeria ithimi cia ũgitĩri cia 2022.,0.7711964,0.502236997,Misati,Kũmenyeria ithimi cia ũgitĩri cia 2022.,0.7711964,0.502236997,Cynthia,,
,Education,Update school records digitally 2023.,Sasisha rekodi za shule kwa njia ya dijiti mwaka 2023.,Ũcokia ũhoro wa maũndũ marĩa marekĩka cukuru na njĩra ya kĩnanda mwaka wa 2023.,0.680556802,0.407787854,Misati,Ũcokia ũhoro wa maũndũ marĩa marekĩka cukuru na njĩra ya kĩnanda mwaka wa 2023.,0.680556802,0.407787854,Cynthia,,
,Education,Upgrade dorms! Install fire exits in schools.,Weka njia za kutokea moto katika shule.,Twarithia nyũmba cia gũkoma na ũgĩciara na njĩra ya kũhingia mĩbira ya mwaki.,0.415903184,0.227865538,Misati,Twarithia nyũmba cia gũkoma na ũgĩciara na njĩra ya kũhingia mĩbira ya mwaki.,0.415903184,0.227865538,Cynthia,,
,Education,Upgrade facilities for inclusive education 2024.,Kuboresha vifaa vya elimu ya pamoja 2024.,Kũgarũra indo cia gĩthomo kĩa andũ othe mwaka wa 2024.,0.634258957,0.483076619,Misati,Kũgarũra indo cia gĩthomo kĩa andũ othe mwaka wa 2024.,0.634258957,0.483076619,Cynthia,,
,Education,Upgrade facilities! Install clean water systems in schools.,Weka mifumo ya maji safi katika shule.,Twarithia gũthondeka indo cia gũthondeka maaĩ ma gũthondeka cukuru.,0.614388696,0.326466952,Misati,Twarithia gũthondeka indo cia gũthondeka maaĩ ma gũthondeka cukuru.,0.614388696,0.326466952,Cynthia,,
,Education,Upgrade ICT infrastructure 2021.,Kuboresha miundombinu ya ICT mwaka 2021.,Kũmenyeria ithondeka rĩa ICT mwaka wa 2021.,0.742887532,0.487625173,Misati,Kũmenyeria ithondeka rĩa ICT mwaka wa 2021.,0.742887532,0.487625173,Cynthia,,
,Education,Upgrade labs in secondary schools 2024.,Maabara ya kuboresha katika shule za sekondari 2024.,Kũgarũra mabururi ma gũthondeka maũndũ thĩinĩ wa cukuru cia sekondari 2024.,0.682482735,0.417167308,Misati,Kũgarũra mabururi ma gũthondeka maũndũ thĩinĩ wa cukuru cia sekondari 2024.,0.682482735,0.417167308,Cynthia,,
,Education,Upgrade sanitation! Provide safe toilets to prevent cholera.,"Ongeza usafi wa mazingira, toa vyoo salama ili kuzuia ugonjwa wa kipindupindu.","Twaragĩria ũgarũrũku wa ũgitĩri, na ũheage nyũmba cia gwĩthamba cia kũgitĩra nĩguo ũgirĩrĩrie mũrimũ wa kolera.",0.504230487,0.337805957,Misati,"Twaragĩria ũgarũrũku wa ũgitĩri, na ũheage nyũmba cia gwĩthamba cia kũgitĩra nĩguo ũgirĩrĩrie mũrimũ wa kolera.",0.504230487,0.337805957,Cynthia,,
,Education,Upgrade teacher salaries 2020.,Ongeza mshahara wa walimu 2020.,Kũrĩithia mũcara wa arutani 2020.,0.66127195,0.484360575,Misati,Kũrĩithia mũcara wa arutani 2020.,0.66127195,0.484360575,Cynthia,,
,Education,Use digital learning tools in classrooms 2024.,Tumia zana za kujifunza za digital katika madarasa 2024.,Kũhũthĩra indo cia kwĩruta cia digitarĩ thĩinĩ wa ciũngano 2024.,0.729679324,0.446484966,Misati,Kũhũthĩra indo cia kwĩruta cia digitarĩ thĩinĩ wa ciũngano 2024.,0.729679324,0.446484966,Cynthia,,
,Education,Vaccinate students against measles 2020.,Waua wanafunzi dhidi ya ugonjwa wa kuhara 2020.,Kũhe arutwo thiithi wa kũhũũra mũrimũ wa mũrimũ wa mũrimũ wa kũhiũrania na mũrimũ wa mũrimũ wa kũhiũrania na mũrimũ wa mũrimũ wa kũhiũrania na mũrimũ wa mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũ.,0.357459087,0.647449749,Misati,Kũhe arutwo thiithi wa kũhũũra mũrimũ wa mũrimũ wa mũrimũ wa kũhiũrania na mũrimũ wa mũrimũ wa kũhiũrania na mũrimũ wa mũrimũ wa kũhiũrania na mũrimũ wa mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũrania na mũrimũ wa kũhiũ.,0.357459087,0.647449749,Cynthia,,
,Education,Vaccinate your child before January 6 reopening; polio and measles jab mandatory!,Kumtia mtoto wako chanjo kabla ya Januari 6 kufunguliwa tena; chanjo ya polio na kuharisha ni lazima!,"Thondekera mwana waku mbere ya January 6, kũhingũra rĩngĩ; thigara ya gũkua nda na mũrimũ wa mũrimũ wa mũrimũ wa gũkua nda nĩ ya bata!",0.579241813,0.392385601,Misati,"Thondekera mwana waku mbere ya January 6, kũhingũra rĩngĩ; thigara ya gũkua nda na mũrimũ wa mũrimũ wa mũrimũ wa gũkua nda nĩ ya bata!",0.579241813,0.392385601,Cynthia,,
,Education,"Vaccination cards mandatory at school gate January 6; no jab, no entry!","Kadi za chanjo ni lazima katika lango la shule Januari 6; hakuna jab, hakuna kuingia!","Kũrĩ na marũa ma gũkinya cukuru ma kũhĩtũkĩra cukuru gatagatĩ ka January 6; gũtirĩ kĩndũ kĩũragwo, gũtirĩ mũndũ ũtoonyaga!",0.665505319,0.2716825,Misati,"Kũrĩ na marũa ma gũkinya cukuru ma kũhĩtũkĩra cukuru gatagatĩ ka January 6; gũtirĩ kĩndũ kĩũragwo, gũtirĩ mũndũ ũtoonyaga!",0.665505319,0.2716825,Cynthia,,
,Education,Vaccination mandatory for all boarding students before reopening.,Utiaji chanjo ni lazima kwa wanafunzi wote wa jengo la ndege kabla ya kufunguliwa upya.,Kũhĩtũkwo nĩ kũbataranĩtie harĩ arutwo othe a nyũmba ya gũikara mbere ya kũhingũra rĩngĩ.,0.502539987,0.413436335,Misati,Kũhĩtũkwo nĩ kũbataranĩtie harĩ arutwo othe a nyũmba ya gũikara mbere ya kũhingũra rĩngĩ.,0.502539987,0.413436335,Cynthia,,
,Education,Wash hands daily! Prevent cholera with proper hygiene.,Osha mikono kila siku! Epuka ugonjwa wa kipindupindu kwa kuwa na usafi wa kiuchumi.,Hagia moko o mũthenya na ũitĩre mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ,0.564608214,0.615136605,Misati,Hagia moko o mũthenya na ũitĩre mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ wa gũkua mũrimũ,0.564608214,0.615136605,Cynthia,,
,Education,"Wash hands, stay safe! Use clean water to prevent cholera in schools.","Osha mikono, uwe salama! Tumia maji safi ili kuzuia kipindupindu shuleni.","Hĩa moko na ũikare ũrĩ na ũgitĩri, na ũhũthĩre maĩ matheru kũgirĩrĩria mũrimũ wa gũkua ng'ombe cukuru-inĩ.",0.633501119,0.5032353,Misati,"Hĩa moko na ũikare ũrĩ na ũgitĩri, na ũhũthĩre maĩ matheru kũgirĩrĩria mũrimũ wa gũkua ng'ombe cukuru-inĩ.",0.633501119,0.5032353,Cynthia,,
,Education,Welcome all! Enroll refugee students in local schools.,Karibu wote! Waandikishe wanafunzi wakimbizi katika shule za mitaa.,Nĩ ndamũgeithia inyuothe!,0.656988066,0.426575894,Misati,Nĩ ndamũgeithia inyuothe!,0.656988066,0.426575894,Cynthia,,
,Education,Welcome refugees! Enroll refugee children in local schools.,Karibu wakimbizi! Waandikishe watoto wakimbizi katika shule za mitaa.,Twakũgeithia andũ arĩa matorete!,0.732231233,0.304483175,Misati,Twakũgeithia andũ arĩa matorete!,0.732231233,0.304483175,Cynthia,,
,Education,Work and learn! Join vocational training at Kiambu Industrial Park.,Fanya kazi na ujifunze! Jiunge na mafunzo ya kitaaluma katika Kiambu Industrial Park.,Ruta wĩra na wĩrute!,0.700793083,0.465396739,Misati,Ruta wĩra na wĩrute!,0.700793083,0.465396739,Cynthia,,
,Education,"Work together! Communities, ensure safe school environments.","Kazi pamoja! Jumuiya, kuhakikisha mazingira salama ya shule.",Rekei tũrutithanie wĩra!,0.681525715,0.45981995,Misati,Rekei tũrutithanie wĩra!,0.681525715,0.45981995,Cynthia,,
,Education,You're not alone! Visit school counselors for support.,"Usikose peke yako, tembelea washauri wa shule ili upate msaada.","Ndũrĩ wiki, thiĩ kũrĩ athuri a cukuru nĩguo ũheo ũteithio.",0.526949688,0.444623106,Misati,"Ndũrĩ wiki, thiĩ kũrĩ athuri a cukuru nĩguo ũheo ũteithio.",0.526949688,0.444623106,Cynthia,,
,Education,Your vote counts! Learn about elections in school programs.,Soma kuhusu uchaguzi katika programu za shule.,Wĩrute ũhoro wa ithurano cia cukuru.,0.634917323,0.495054936,Misati,Wĩrute ũhoro wa ithurano cia cukuru.,0.634917323,0.495054936,Cynthia,,
,Education,Youth Agenda challenges youth to create civic tech solutions.,Agenda ya Vijana inawashambulia vijana kuunda suluhisho za teknolojia ya raia.,"Ũrĩa kũrĩ nĩ atĩ, andũ aingĩ nĩ matindanagĩra na ũrutani wa tekinoronjĩ.",0.535948883,0.296824193,Misati,"Ũrĩa kũrĩ nĩ atĩ, andũ aingĩ nĩ matindanagĩra na ũrutani wa tekinoronjĩ.",0.535948883,0.296824193,Cynthia,,
,Education,Youth voter registration drive: Visit your school for free ID processing.,Kuendesha gari la usajili wa wapiga kura vijana: Tembelea shule yako kwa ajili ya usindikaji wa kitambulisho bure.,Kũnyita mbaru andũ ethĩ arĩa mathuuraga: Thiĩ cukuru-inĩ yaku ũmenye ũmenyeru wa mũndũ hatarĩ marĩhi.,0.590681058,0.381848739,Misati,Kũnyita mbaru andũ ethĩ arĩa mathuuraga: Thiĩ cukuru-inĩ yaku ũmenye ũmenyeru wa mũndũ hatarĩ marĩhi.,0.590681058,0.381848739,Cynthia,,
,Health,"We are advising all health workers to ensure they are wearing masks and PPEs at all times.
Please take all the measures we have announced seriously.",Tunawashauri wafanyakazi wote wa afya kuhakikisha wanavaa masks na PPE wakati wote.,Tũkĩra aruti a wĩra othe a ũrigitani mone atĩ nĩ mekũhumba mahũtia na PPE mahinda mothe.,0.619387119,0.411737507,Misati,Tũkĩra aruti a wĩra othe a ũrigitani mone atĩ nĩ mekũhumba mahũtia na PPE mahinda mothe.,0.619387119,0.411737507,Cynthia,,
,Health,"We are advising members of the public to put on masks when getting into a matatu one is advised to put on a mask.
Local production of masks and PPEs has began",Tunawashauri watu waweke mask wakati wa kuingia kwenye matatu mtu anashauriwa kuvaa mask.,Nĩ tũraatha andũ maingĩ mehumbĩre mahũtia rĩrĩa maraingĩra matatu mũndũ nĩ araatha ahumbĩre mahũtia.,0.446618997,0.332337943,Misati,Nĩ tũraatha andũ maingĩ mehumbĩre mahũtia rĩrĩa maraingĩra matatu mũndũ nĩ araatha ahumbĩre mahũtia.,0.446618997,0.332337943,Cynthia,,
,Health,Alcohol and Smoking will increase the risks of having high blood pressure. While you STAY AT HOME reduce alcohol intake and smoking.,Kunywa pombe na kuvuta sigara kunaweza kuongeza hatari ya kupata shinikizo la damu.,Kũnyua njohi na kũnyua thigara no gũtũme mũndũ akorũo na mogarũrũku ma thakame maingĩ.,0.66134904,0.529841895,Misati,Kũnyua njohi na kũnyua thigara no gũtũme mũndũ akorũo na mogarũrũku ma thakame maingĩ.,0.66134904,0.529841895,Cynthia,,
,Health,"Health CS Mutahi Kagwe says total lockdown on the table if coronavirus cases escalate, urges Kenyans to limit social interactions.","CS wa Afya Mutahi Kagwe anasema kufungwa kabisa kwenye meza ikiwa visa vya coronavirus vinaongezeka, anawahimiza Wakenya kupunguza mwingiliano wa kijamii.","CS wa ugima wa mwiri Mutahi Kagwe augite thibitari ya kũhingia maũndũ nĩ ĩgakorwo ĩgĩteithia mũno angĩkorwo mũrimũ wa corona nĩ ũingĩha, na akĩra akenya kũgirĩrĩria mĩikaranĩrio ya andũ.",0.642965783,0.361904245,Misati,"CS wa ugima wa mwiri Mutahi Kagwe augite thibitari ya kũhingia maũndũ nĩ ĩgakorwo ĩgĩteithia mũno angĩkorwo mũrimũ wa corona nĩ ũingĩha, na akĩra akenya kũgirĩrĩria mĩikaranĩrio ya andũ.",0.642965783,0.361904245,Cynthia,,
,Health,"Key causes of TB include undernutrition, HIV, alcohol use disorders, smoking, and diabetes. Get the word out! We can eradicate TB together","Sababu kuu za kifua kikuu ni utapiamlo wa kutosha, VVU, matatizo ya kutumia kileo, kuvuta sigara, na ugonjwa wa kisukari.","Maũndũ marĩa matũmaga andũ manyamarĩke nĩ ta kwaga irio njega, HIV, kũnyua njohi, kũnyua thigara, na cukari.",0.687315854,0.59573444,Misati,"Maũndũ marĩa matũmaga andũ manyamarĩke nĩ ta kwaga irio njega, HIV, kũnyua njohi, kũnyua thigara, na cukari.",0.687315854,0.59573444,Cynthia,,
,Health,Coughing! Fever! Night sweats! Chest pains! Weight loss! You could have TB. Testing and treatment are free at all public hospitals!Get tested today!,Kuhofu! homa! kuchomwa usiku! maumivu ya kifua! kupoteza uzito! Unaweza kuwa na kifua kikuu. Uchunguzi na matibabu ni bure katika hospitali zote za umma!,Ũgũkũma! Ng'aragu! Ũgũkoma ũtukũ! Ngoro cia nda! Ũgũkora! Ũngĩa na thibitarĩ. Gũthiĩ thibitarĩ na ũrigitani nĩ gwa tũhũ thibitarĩ-inĩ ciothe cia mũingĩ!,0.602701505,0.377392073,Misati,Ũgũkũma! Ng'aragu! Ũgũkoma ũtukũ! Ngoro cia nda! Ũgũkora! Ũngĩa na thibitarĩ. Gũthiĩ thibitarĩ na ũrigitani nĩ gwa tũhũ thibitarĩ-inĩ ciothe cia mũingĩ!,0.602701505,0.377392073,Cynthia,,
,Health,"Key points to stop Mpox spread: Avoid close contact with individuals showing symptoms. Do not share personal items like towels, utensils, or clothing. Maintain good hygiene by washing hands frequently.","Mambo muhimu ya kuzuia kuenea kwa Mpox: Epuka kuwasiliana kwa karibu na watu walio na dalili. Epuka kugawanya vitu vya kibinafsi kama vile matandiko, vyombo, au nguo. Dumisha usafi wa kimwili kwa kuosha mikono mara nyingi.","Maũndũ marĩa mangĩgũteithia kũgirĩrĩria Mpox kũhunja: Wĩtheme gũikarania na andũ arĩa marĩ na marakara. Ndũgacigayanie indo ta tũtuali, indo cia kũruga, kana nguo.",0.640057522,0.45389639,Misati,"Maũndũ marĩa mangĩgũteithia kũgirĩrĩria Mpox kũhunja: Wĩtheme gũikarania na andũ arĩa marĩ na marakara. Ndũgacigayanie indo ta tũtuali, indo cia kũruga, kana nguo.",0.640057522,0.45389639,Cynthia,,
,Health,"Mpox symptoms include fever, rash, and swollen lymph nodes. Seek medical care immediately if you notice any of these.","Dalili za Mpox ni kama homa, kupasuka kwa ngozi, na kuvimba kwa tishu za lymph.","Maũndũ marĩa maronania atĩ nĩ ũrarwara Mpox nĩ ta kũhiũha, kũhiũha, na kũhuha kwa mĩhũmũ ya lymph nodes.",0.534795535,0.360441691,Misati,"Maũndũ marĩa maronania atĩ nĩ ũrarwara Mpox nĩ ta kũhiũha, kũhiũha, na kũhuha kwa mĩhũmũ ya lymph nodes.",0.534795535,0.360441691,Cynthia,,
,Health,I have invoked the public health act after it was declared a pandemic. Thoroughly wash hands and use alcohol based sanitizers. Keep 1-meter distance from a person who is sneezing or coughing. A person who is coughing or sneezing should stay at home and avoid crowds,Nimeitikia sheria ya afya ya umma baada ya kutangaza kuwa ni janga. Nawa mikono kwa makini na utumie dawa za kusafisha kwa kutumia pombe. Weka umbali wa mita moja kutoka kwa mtu anayepiga kelele au kuhofu. Mtu anayehofu au kuhofu anapaswa kukaa nyumbani na kuepuka umati,Nĩ ndetire watho wa ũrigitani wa andũ thutha wa ũtuĩria wa mũrimũ wa kũingĩha. Hũthia moko wega na ũhũthĩre indo cia gũtheria iria ciumanĩte na njohi. Gũtũũrania na mũndũ ũrĩ na ũraihu wa mita ĩmwe na mũndũ ũrĩa ũraruta kana kũhĩa. Mũndũ ũrĩa ũrĩ na ũraihu kana kũhĩa agĩrĩirũo gũikara mũciĩ na gwĩthema kĩrĩndĩ.,0.556320672,0.426134305,Misati,Nĩ ndetire watho wa ũrigitani wa andũ thutha wa ũtuĩria wa mũrimũ wa kũingĩha. Hũthia moko wega na ũhũthĩre indo cia gũtheria iria ciumanĩte na njohi. Gũtũũrania na mũndũ ũrĩ na ũraihu wa mita ĩmwe na mũndũ ũrĩa ũraruta kana kũhĩa. Mũndũ ũrĩa ũrĩ na ũraihu kana kũhĩa agĩrĩirũo gũikara mũciĩ na gwĩthema kĩrĩndĩ.,0.556320672,0.426134305,Cynthia,,
,Health,"If you fee unweel, have a cold, a cough or fever, please call 719 or text *719#","Ikiwa una homa, kikohozi au homa, tafadhali piga simu 719 au tuma ujumbe *719#","Ũngĩigua ũrakara, ũrarĩ na mũrimũ wa kũhiũha mwĩrĩ, kana ũrarĩ na ng'aragu, hũra thimũ kana ũtũme thimũ *719#",0.651477771,0.468833734,Misati,"Ũngĩigua ũrakara, ũrarĩ na mũrimũ wa kũhiũha mwĩrĩ, kana ũrarĩ na ng'aragu, hũra thimũ kana ũtũme thimũ *719#",0.651477771,0.468833734,Cynthia,,
,Health,Announcement encouraging daily consumption of five fruit/veg portions for wellness and disease prevention.,Tangazo la kutia moyo matumizi ya kila siku ya sehemu tano za matunda/vijani kwa ajili ya afya na kuzuia magonjwa.,Kũmenyithia atĩ nĩ kũrekererio kũhũthĩrũo irio ithano cia matunda na mĩmera ya mĩthemba mĩrongo ĩtano o mũthenya nĩguo andũ magĩe na ũgima mwega wa mwĩrĩ na magegania na mĩrimũ.,0.675919592,0.410062443,Misati,Kũmenyithia atĩ nĩ kũrekererio kũhũthĩrũo irio ithano cia matunda na mĩmera ya mĩthemba mĩrongo ĩtano o mũthenya nĩguo andũ magĩe na ũgima mwega wa mwĩrĩ na magegania na mĩrimũ.,0.675919592,0.410062443,Cynthia,,
,Health,"Kakamega County Government orders closure of all public mortuaries, Governor Oparanya advises residents to bury their dead immediately.","Serikali ya Kaunti ya Kakamega iliamuru kufungwa kwa makaburi yote ya umma, Gavana Oparanya aliwashauri wakazi wa makaburi yao wazikwe mara moja.","Thirikari ya Kaunti ya Kakamega nĩ ĩgwatĩte atĩ ciikaro ciothe cia mathiko cia mũingĩ cihingwo, na ngavana Oparanya akĩra aikari a bũrũri ũcio mathike arĩa makuĩte o narua.",0.637184197,0.474845399,Misati,"Thirikari ya Kaunti ya Kakamega nĩ ĩgwatĩte atĩ ciikaro ciothe cia mathiko cia mũingĩ cihingwo, na ngavana Oparanya akĩra aikari a bũrũri ũcio mathike arĩa makuĩte o narua.",0.637184197,0.474845399,Cynthia,,
